Ano Projeto,Codigo,Tipo de Ação,Titulo,Centro de Ensino,Unidade,Data Inicio,Data Fim,Situacao,Status_macro,Fonte Financiamento
2024,EV118-2024,Evento,Mostra CE (4ª Edição),CE - Centro de Educação,CE - DEPARTAMENTO DE EDUCAÇÃO DO CAMPO,2024-12-09,2024-12-11,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,EV61-2025,Evento,Mostra dos Projetos de Extensão do CCJ: conectando saberes e práticas,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE CIÊNCIAS JURÍDICAS,2025-07-22,2025-07-22,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,EV0-2024,Evento,MOSTRASEC - Mostra de Atuação Profissional em Secretariado Executivo,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,2024-12-18,2024-12-20,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2022,PD4-2022,Produto,Mostra Violonística,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2022-06-10,2022-07-02,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ402-2020,Projeto,"Mostre seu Talento: diálogos entre conhecimento, arte e cultura",PROEX - NÚCLEO DE ARTE CONTEMPORÂNEA (NAC),PROEX - NÚCLEO DE ARTE CONTEMPORÂNEA (NAC),2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ0-2020,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2020-04-01,2020-12-31,DESCLASSIFICADO,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2021,PJ292-2021,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ832-2022,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ893-2023,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1374-2024,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2024-08-01,2025-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1482-2025,Projeto,MOTOSTUDENT - DESENVOLVIMENTO DE MOTOCICLETAS DE COMPETIÇÃO,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2023,PJ296-2023,Projeto,MoveMente: apoiando a autonomia de usuários/as de um CAPSad em João Pessoa,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ280-2022,Projeto,MoveMente: apoio às ações de cuidado dos CAPS a partir da promoção das práticas corporais nos territórios de João Pessoa - PB.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ165-2022,Projeto,MoveMente: cultura e dança para a liberdade,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2022-07-01,2022-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ244-2023,Projeto,MoveMente: cultura e dança para a liberdade,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2023-06-01,2023-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1168-2024,Projeto,"MoveMente e produção de vida no território: Redução de Danos, Arte e Cultura e Práticas Corporais na atenção a pessoas em situação de rua",CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ961-2024,Projeto,"MoveMente e produção de vida no território: Redução de Danos, Arte e Cultura na atenção às pessoas que usam drogas",CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,2024-08-01,2025-09-12,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ833-2022,Projeto,MoveMente: formação inicial e continuada de professores/as-alunos/as da Licenciatura em Dança,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES CÊNICAS,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ887-2023,Projeto,MoveMente: formação inicial e continuada de professores/as-alunos/as da Licenciatura em Dança,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES CÊNICAS,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ683-2023,Projeto,MoveMente: Promovendo o cuidado a partir das práticas corporais nos territórios de João Pessoa,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ234-2022,Projeto,MOVIMENTE: saúde e bem estar através da atividade física,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS FUNDAMENTAIS E SOCIAIS,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1416-2025,Projeto,Movimento Brincante,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2022,PJ834-2022,Projeto,Movimento brincante: uma experiência na Educação Infantil,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ360-2023,Projeto,Movimento brincante: uma experiência na Educação Infantil,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ923-2024,Projeto,Movimento brincante: uma experiência na Educação Infantil,CE - Centro de Educação,CE - DEPARTAMENTO DE PSICOPEDAGOGIA,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1763-2025,Projeto,"MUITO MAIS QUE UM CISTO NO RIM: RASTREIO, EDUCAÇÃO E FORTALECIMENTO DA FAMÍLIA COM DOENÇA RENAL POLICÍSTICA AUTOSSÔMICA DOMINANTE (DRPAD)",CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE MEDICINA INTERNA,2025-11-04,2026-11-04,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2025,PJ469-2025,Projeto,Mulher Cidadã  cidadania fiscal para mulheres,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE CIÊNCIAS JURÍDICAS,2025-09-02,2025-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,PJ0-2025,Projeto,Mulher Cidadã  Cidadania Fiscal para Mulheres,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE CIÊNCIAS JURÍDICAS,2025-09-01,2027-08-31,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2025,PJ1484-2025,Projeto,Mulher Cidadã  Cidadania Fiscal para Mulheres II,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE CIÊNCIAS JURÍDICAS,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2023,PJ214-2023,Projeto,Mulheres artistas na Paraíba,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES VISUAIS,2023-06-01,2023-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ126-2024,Projeto,Mulheres artistas na Paraíba,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES VISUAIS,2024-04-16,2024-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ835-2022,Projeto,Mulheres de luta e de ciência no podcast  Práticas de Jornalismo biográfico e acadêmico,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE JORNALISMO,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1388-2024,Projeto,Mulheres em cena: feminismos e decolonialidade (Ano IV),CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE LETRAS CLÁSSICAS E VERNÁCULAS,2024-08-01,2025-10-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,PJ1569-2025,Projeto,Mulheres em cena. Feminismos e decolonialidade. Ano V,CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE LETRAS CLÁSSICAS E VERNÁCULAS,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,PJ226-2020,Projeto,Mulheres em cena: protagonismo das mulheres na cultura popular,CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE LETRAS CLÁSSICAS E VERNÁCULAS,2020-03-02,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ81-2021,Projeto,Mulheres em cena: protagonismo de mulheres na cultura popular (Ano III),CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE LETRAS CLÁSSICAS E VERNÁCULAS,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ574-2020,Projeto,Mulheres em pauta: assessoria de comunicação e ativismo digital para o Fórum de Mulheres em Luta da UFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE JORNALISMO,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,CR46-2020,Curso,Mulheres em performance musical: cuidando do musicar local - Ano II,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2020-08-22,2020-12-12,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,CR25-2025,Curso,Mulheres em performance musical: musicando localmente,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-03-15,2025-06-21,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,CR7-2024,Curso,Mulheres em performance musical: musicando localmente - Ano IV,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2024-03-16,2024-12-14,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ292-2025,Projeto,Mulheres em rede: língua e gênero no território Potiguara (PB),CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE LÍNGUA PORTUGUESA E LINGUÍSTICA,2025-07-01,2025-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ294-2023,Projeto,MULHERES E PRISÕES: COOPERAÇÃO TÉCNICA JUNTO À DEFENSORIA PÚBLICA DO ESTADO DA PARAÍBA NA GARANTIA DE DIREITOS HUMANOS DE MULHERES E MÃES,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE CIÊNCIAS JURÍDICAS,2023-08-01,2025-01-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1765-2025,Projeto,"Mulheres e Saberes Alimentares: Saúde, Sustentabilidade e Biomas da Paraíba",CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE NUTRIÇÃO,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,PJ0-2020,Projeto,Mulheres e Universidade  juntas por direitos!,CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,2020-04-01,2020-12-31,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2020,CR34-2020,Curso,Mulheres na Educação: Novas Epistemologias.,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE EDUCAÇÃO,2020-02-14,2020-03-27,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,CR0-2025,Curso,Mulheres negras e poder: a disputa pela política institucional,CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,2025-07-01,2025-10-07,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2020,PJ795-2020,Projeto,Mulheres no Vale do Mamanguape,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,2020-06-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ327-2020,Projeto,"MULHERES QUILOMBOLAS: Interseccionalidade e cultura no território tradicional Cruz da Menina, Dona Inês  PB","CCHSA - Centro de Ciências Humanas, Sociais e Agrárias",CCHSA - DEPARTAMENTO DE CIÊNCIAS BÁSICAS E SOCIAIS,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ774-2023,Projeto,MULHERIDADES: CAMINHOS DA MARIA DA PENHA,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,2023-06-23,2024-06-23,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1200-2025,Projeto,"MULHER-OKÊ: empoderamento, resistência das mulheres, música e karaokê",CCS - Centro de Ciências da Saúde,CCS - DIREÇÃO DE CENTRO,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2021,CR139-2021,Curso,"MULTICULTURALISMO, PESQUISA E PRÁTICA PEDAGÓGICA",CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE EDUCAÇÃO,2021-09-22,2022-12-15,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,PJ2062-2025,Projeto,Múltiplas Formas de Dizer: oficinas pedagógicas em turmas de crianças com Necessidades Complexas de Comunicação,CE - Centro de Educação,CE - ESCOLA DE EDUCAÇÃO BÁSICA (CRECHE ESCOLA),2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,PJ814-2020,Projeto,Municipalização do meio ambiente: a implementação da gestão ambiental local por meio da capacitação de gestores públicos e da sociedade civil nos municípios paraibanos,CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2020-06-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ756-2021,Projeto,Municipalização do meio ambiente: a implementação da gestão ambiental local por meio da capacitação de gestores públicos e da sociedade civil nos municípios paraibanos (Ano II),CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2021-07-01,2021-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ166-2022,Projeto,Municipalização do meio ambiente e do turismo: a capacitação de gestores públicos municipais (Ano III),CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2022-07-01,2022-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ127-2023,Projeto,Municipalização do meio ambiente e do turismo: a capacitação de gestores públicos municipais (Ano IV),CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2023-06-01,2023-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PD7-2024,Produto,Músculos voluntários em trilhos anatômicos,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES CÊNICAS,2024-04-01,2024-12-13,PROJETO CANCELADO,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2021,PJ725-2021,Projeto,"Museu Casa de Cultura Hermano José: gestão técnica, comunicacional e educativa-cultural - Ano I ",REITORIA - GABINETE DA REITORIA,REITORIA - GABINETE DA REITORIA,2021-05-13,2022-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ249-2023,Projeto,Museu da Seca,PRÓ-REITORIA DE EXTENSÃO  (PROEX),PRÓ-REITORIA DE EXTENSÃO  (PROEX),2023-04-19,2026-10-20,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2023,PJ463-2023,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ177-2020,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ68-2021,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ611-2022,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ902-2024,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano. Ano V.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1820-2025,Projeto,Museu de Ciências Morfológicas da UFPB: da concepção à formação do corpo humano. Ano VI.,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE MORFOLOGIA,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2023,PJ504-2023,Projeto,MUSEU DO BRINQUEDO: MEDIAÇÃO PARA VISITAÇÃO DA COMUNIDADE INTERNA E EXTERNA À UFPB,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ167-2022,Projeto,MUSEU DO CURRÍCULO ESCOLAR PARAIBANO,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS FUNDAMENTAIS E SOCIAIS,2022-07-01,2022-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ410-2024,Projeto,MUSEU DO CURRÍCULO ESCOLAR PARAIBANO,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS FUNDAMENTAIS E SOCIAIS,2024-06-01,2024-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ432-2025,Projeto,MUSEU DO CURRÍCULO ESCOLAR PARAIBANO,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS FUNDAMENTAIS E SOCIAIS,2025-07-01,2025-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ213-2023,Projeto,MUSEU DO CURRÍCULO ESCOLAR PARAIBANO ,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS FUNDAMENTAIS E SOCIAIS,2023-06-01,2023-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1276-2024,Projeto,MUSEU DO JOGO:  MEDIAÇÃO PARA VISITAÇÃO DA COMUNIDADE INTERNA E EXTERNA À UFPB ,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2024-08-01,2025-10-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2022,PJ210-2022,Projeto,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2022-08-01,2023-07-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2020,PJ774-2020,Projeto,"MUSEU É COISA DE ÍNDIO: Subsídios para formulação do Centro Cultural Potiguara, Rio Tinto/PB (Ano 3)",CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,2020-06-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,EV83-2023,Evento,Música Armorial e Cultura Popular Brasileira com o prof. Gilber Souto Maior,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2023-08-09,2023-08-09,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1766-2025,Projeto,Música Brasileira Popular para instrumentos de Sopros,CCTA - Centro de Comunicação e Artes,CCTA - LABORATÓRIO DE MÚSICA APLICADA (ORQUESTRA SINFÔNICA DA UFPB),2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,CR35-2020,Curso,Música Clássica para Leigos: curso básico de leitura musical e solfejo 2020,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2020-03-09,2020-12-20,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,CR10-2021,Curso,Música Clássica para Leigos: curso básico de leitura musical e solfejo 2021,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2021-03-29,2021-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,CR32-2022,Curso,Música Clássica para Leigos: curso básico de leitura musical e solfejo 2022,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2022-03-28,2022-12-16,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ461-2020,Projeto,Música Clássica para Leigos: curso básico de teoria musical e solfejo 2020,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ329-2021,Projeto,Música Clássica para Leigos: curso básico de teoria musical e solfejo 2021,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ30-2023,Projeto,Música da cultura popular e música popular brasileira,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2023-02-13,2023-06-16,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ0-2021,Projeto,Música e Prosa,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2021-04-25,2021-12-19,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2023,CR19-2023,Curso,MUSICALIZAÇÃO ATRAVÉS DO VIOLINO E DA VIOLA PARA CRIANÇAS E JOVENS- 2023,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2023-03-13,2023-12-15,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2024,CR12-2024,Curso,MUSICALIZAÇÃO ATRAVÉS DO VIOLINO E DA VIOLA PARA CRIANÇAS E JOVENS- 2024,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2024-03-12,2024-12-13,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ79-2025,Projeto,Musicalização e Ensino Coletivo de Instrumentos Musicais para Crianças no Laboratório de Educação Musical Infantil,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2025-02-17,2025-12-01,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2020,CR30-2020,Curso,Musicalização em violino - 2020,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2020-03-09,2020-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,CR22-2021,Curso,Musicalização em Violino - 2021,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2021-03-29,2021-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ407-2021,Projeto,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,CR56-2024,Curso,Pilates solo,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE ARTES CÊNICAS,2024-03-04,2024-06-17,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,CR36-2020,Curso,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA 2020,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2020-03-09,2020-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,CR20-2021,Curso,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA - 2021,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2021-03-29,2021-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,CR31-2022,Curso,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA 2022,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2022-03-28,2022-12-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,CR60-2025,Curso,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA 2025,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-03-10,2025-06-30,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,CR162-2025,Curso,MUSICALIZAÇÃO INFANTIL ATRAVÉS DO VIOLINO E DA VIOLA 2025.2,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-08-11,2025-12-12,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
